Date,Open,High,Low,Close,Adj Close,Volume
2020-01-07,12881.099609,13074.950195,12657.000000,12742.900391,12110.391602,17812
2020-01-08,12700.000000,12850.049805,12575.000000,12727.250000,12095.517578,9286
2020-01-09,12800.000000,12847.950195,12650.000000,12712.049805,12081.072266,5614
2020-01-10,12723.250000,12789.000000,12501.000000,12534.700195,11912.525391,14224
2020-01-13,12632.450195,12632.450195,12509.950195,12586.650391,11961.896484,4133
2020-01-14,12599.000000,12749.000000,12512.599609,12635.599609,12008.415039,6074
2020-01-15,12635.000000,12850.000000,12500.000000,12772.049805,12138.093750,4661
2020-01-16,12872.000000,12919.000000,12563.000000,12614.099609,11987.984375,9186
2020-01-17,12610.099609,12798.900391,12525.000000,12561.450195,11937.947266,5254
2020-01-20,12610.599609,12684.000000,12501.000000,12643.400391,12015.830078,7650
2020-01-21,12660.599609,12750.000000,12580.000000,12713.150391,12082.119141,6644
2020-01-22,12715.250000,12798.549805,12595.000000,12702.200195,12071.710938,3491
2020-01-23,12680.000000,12750.000000,12652.049805,12707.900391,12077.129883,10901
2020-01-24,12640.000000,12747.950195,12550.000000,12597.250000,11971.970703,6744
2020-01-27,12560.000000,12734.299805,12560.000000,12666.299805,12037.592773,8959
2020-01-28,12669.000000,12770.000000,12620.000000,12653.549805,12025.476563,6664
2020-01-29,12698.599609,12729.000000,12620.150391,12655.400391,12027.233398,7315
2020-01-30,12640.200195,12640.200195,12450.000000,12516.549805,11895.274414,6268
2020-01-31,12521.000000,12600.000000,12440.099609,12498.799805,11878.407227,6144
2020-02-03,12320.000000,12851.750000,12186.549805,12746.250000,12113.574219,8753
2020-02-04,12839.000000,13280.000000,12796.250000,13134.349609,12482.411133,13188
2020-02-05,13140.000000,13225.500000,12986.650391,13076.799805,12427.716797,13338
2020-02-06,13100.000000,13199.000000,13001.200195,13103.400391,12452.997070,5686
2020-02-07,13171.000000,14444.000000,13130.599609,14103.150391,13403.123047,106911
2020-02-10,14398.000000,15394.000000,14320.000000,14774.150391,14040.817383,66287
2020-02-11,14890.599609,15144.000000,14200.000000,14460.849609,13743.069336,24841
2020-02-12,14601.599609,14979.299805,14486.950195,14743.250000,14011.450195,15322
2020-02-13,14740.000000,14986.000000,14600.000000,14794.099609,14059.777344,11680
2020-02-14,14790.000000,14889.000000,14725.599609,14785.049805,14051.176758,9285
2020-02-17,14780.000000,14860.000000,14541.200195,14650.950195,13923.731445,16890
2020-02-18,14721.599609,15692.000000,14525.000000,15452.599609,14685.590820,21074
2020-02-19,15668.650391,16190.000000,15668.650391,15722.400391,14942.000977,15038
2020-02-20,15800.000000,15984.150391,15400.099609,15527.650391,14756.916992,10598
2020-02-24,15799.000000,16279.900391,15400.000000,15943.900391,15152.504883,12236
2020-02-25,16000.000000,16249.000000,15970.650391,16202.650391,15398.413086,12934
2020-02-26,16201.000000,16499.000000,15950.000000,16237.099609,15431.151367,14286
2020-02-27,16336.000000,16450.000000,16011.250000,16185.099609,15381.732422,11115
2020-02-28,15900.000000,16109.299805,15455.000000,15718.950195,14938.721680,21702
2020-03-02,15875.000000,16099.900391,15210.000000,15393.599609,14629.520508,15393
2020-03-03,15407.000000,15780.000000,15301.000000,15427.650391,14661.879883,18862
2020-03-04,15562.000000,15562.000000,14500.000000,14992.299805,14248.139648,15287
2020-03-05,15050.000000,15293.950195,14721.049805,14853.549805,14116.275391,14482
2020-03-06,14400.000000,15725.000000,14301.000000,15589.150391,14815.363281,16165
2020-03-09,15698.950195,15877.400391,14680.099609,14930.849609,14189.739258,23279
2020-03-11,14870.000000,15298.799805,14620.250000,14662.250000,13934.471680,18051
2020-03-12,14031.000000,14443.000000,12711.049805,13874.849609,13186.154297,51569
2020-03-13,12700.000000,15499.000000,12600.000000,14973.950195,14230.699219,45793
2020-03-16,14900.000000,14900.000000,14200.000000,14421.549805,13705.718750,17668
2020-03-17,14425.000000,15085.099609,14150.000000,14904.650391,14164.840820,26904
2020-03-18,14954.950195,15399.000000,13850.000000,14238.799805,13532.039063,39061
2020-03-19,13500.000000,13820.000000,12501.450195,13249.299805,12591.655273,33398
2020-03-20,13300.150391,15279.750000,13300.000000,14736.799805,14005.321289,25956
2020-03-23,13500.000000,14200.000000,13001.000000,13271.000000,12612.277344,16933
2020-03-24,13898.000000,14200.000000,13250.000000,13841.500000,13154.460938,11762
2020-03-25,13843.000000,14500.000000,13843.000000,14232.650391,13526.195313,9917
2020-03-26,14300.000000,14798.950195,14200.000000,14392.549805,13678.157227,9283
2020-03-27,14599.000000,14792.000000,13895.000000,14146.099609,13443.940430,12873
2020-03-30,16880.000000,16880.000000,15000.000000,15210.450195,14455.460938,77057
2020-03-31,15575.000000,15694.349609,15101.099609,15451.099609,14684.166992,24891
2020-04-01,15525.349609,15998.000000,15202.000000,15613.599609,14838.600586,17590
2020-04-03,15775.000000,16000.000000,15210.000000,15810.500000,15025.727539,28825
2020-04-07,16200.000000,16899.000000,15901.000000,16699.699219,15870.790039,33512
2020-04-08,16799.449219,18250.000000,16750.000000,17481.099609,16613.402344,57991
2020-04-09,17929.949219,18500.000000,17500.000000,17884.599609,16996.875000,30099
2020-04-13,18240.000000,18400.000000,16800.000000,17232.300781,16376.956055,35122
2020-04-15,17532.300781,17600.000000,16900.000000,17107.150391,16258.017578,35795
2020-04-16,17398.000000,17908.000000,17180.000000,17271.199219,16413.923828,23029
2020-04-17,17501.000000,17650.000000,16712.000000,16918.500000,16078.729492,27215
2020-04-20,17118.000000,17260.050781,16500.000000,16880.849609,16042.949219,14847
2020-04-21,16800.000000,17250.900391,16506.300781,16545.099609,15723.862305,25184
2020-04-22,16545.099609,16799.000000,16250.000000,16467.000000,15649.640625,24406
2020-04-23,16440.000000,16662.000000,16273.250000,16391.099609,15577.507813,13179
2020-04-24,16358.299805,16598.750000,16220.000000,16439.949219,15623.931641,14092
2020-04-27,16599.000000,17140.000000,16402.000000,16981.050781,16138.176758,22737
2020-04-28,17125.000000,17535.000000,16935.000000,16975.050781,16132.472656,28443
2020-04-29,17000.000000,18149.000000,16801.050781,17992.099609,17099.039063,42373
2020-04-30,18050.000000,18200.000000,17520.050781,17730.750000,16850.664063,43951
2020-05-04,17500.000000,18600.000000,17212.349609,18195.349609,17292.201172,40290
2020-05-05,18399.000000,18580.000000,18050.000000,18301.699219,17393.271484,34246
2020-05-06,18301.699219,18399.000000,18117.000000,18162.150391,17260.648438,8887
2020-05-07,18150.000000,18288.800781,17728.099609,17818.949219,16934.480469,10824
2020-05-08,18000.000000,18044.000000,17610.000000,17704.750000,16825.953125,12631
2020-05-11,17900.000000,18025.000000,17751.000000,17907.800781,17018.927734,10372
2020-05-12,18170.000000,18679.750000,17825.550781,18081.900391,17184.382813,23041
2020-05-13,18199.949219,18298.650391,17800.000000,17876.449219,16989.132813,9998
2020-05-14,17600.000000,17991.000000,17580.000000,17907.050781,17018.212891,9333
2020-05-15,17847.000000,17847.000000,17470.199219,17619.550781,16744.982422,14274
2020-05-18,17699.000000,17700.000000,16926.550781,17036.150391,16190.541992,14209
2020-05-19,17269.750000,17299.500000,16450.000000,16506.150391,15686.847656,15296
2020-05-20,16580.000000,16777.000000,16225.000000,16635.199219,15809.490234,14389
2020-05-21,16750.000000,17100.000000,16706.000000,16798.349609,15964.541992,8883
2020-05-22,16818.000000,17000.000000,16325.000000,16423.900391,15608.679688,9692
2020-05-26,16699.000000,16895.750000,16420.000000,16802.000000,15968.013672,17637
2020-05-27,16825.000000,16900.000000,16550.000000,16631.199219,15805.689453,12274
2020-05-28,16710.000000,16775.000000,16550.000000,16594.199219,15770.526367,6476
2020-05-29,16700.000000,16900.000000,16594.050781,16723.400391,15893.316406,14746
2020-06-01,16950.000000,16960.000000,16723.449219,16825.599609,15990.442383,12105
2020-06-02,16910.000000,17000.000000,16751.150391,16883.699219,16045.655273,10071
2020-06-03,16825.000000,16978.000000,16676.300781,16717.300781,15887.516602,16446
2020-06-04,16650.000000,16808.000000,16551.050781,16683.150391,15855.061523,22626
2020-06-05,16753.000000,17399.000000,16650.650391,17163.550781,16311.617188,16188
2020-06-08,17400.000000,17799.000000,16501.000000,16605.099609,15780.884766,70429
2020-06-09,16390.000000,16495.000000,16000.000000,16314.549805,15504.756836,31499
2020-06-10,16350.000000,16480.000000,16120.049805,16325.349609,15515.021484,10387
2020-06-11,16300.000000,16500.000000,15911.000000,16035.500000,15239.558594,19232
2020-06-12,15845.000000,16200.000000,15570.000000,16083.599609,15285.271484,16194
2020-06-15,16100.000000,16270.000000,15950.000000,16093.099609,15294.298828,13198
2020-06-16,16275.000000,16275.000000,15900.000000,16010.500000,15215.799805,8679
2020-06-17,15989.299805,16230.000000,15862.200195,16088.700195,15290.119141,7858
2020-06-18,16200.000000,16200.000000,15800.000000,15850.799805,15064.026367,16241
2020-06-19,15868.000000,15995.000000,15611.099609,15658.450195,14881.223633,17960
2020-06-22,15658.450195,15800.000000,15594.000000,15755.250000,14973.218750,15786
2020-06-23,16000.000000,16000.000000,15696.000000,15732.650391,14951.742188,12767
2020-06-24,15740.000000,15898.799805,15650.000000,15687.000000,14908.356445,12949
2020-06-25,15687.000000,16500.000000,15528.750000,16326.500000,15516.115234,48808
2020-06-26,16326.500000,16394.900391,15900.000000,15956.349609,15164.336914,23091
2020-06-29,15835.000000,15973.950195,15651.200195,15727.000000,14946.370117,8757
2020-06-30,15898.000000,15898.000000,15705.000000,15736.500000,14955.399414,7398
2020-07-01,15799.849609,15890.500000,15732.099609,15755.950195,14973.883789,4858
2020-07-02,15750.000000,15928.950195,15749.950195,15798.700195,15014.512695,7440
2020-07-03,15790.000000,15884.000000,15593.000000,15657.450195,14880.272461,9165
2020-07-06,15780.000000,15850.000000,15670.000000,15723.400391,14942.951172,11795
2020-07-07,15723.400391,15900.000000,15672.049805,15811.700195,15026.867188,9519
2020-07-08,15790.000000,15790.000000,15610.000000,15634.500000,14858.461914,8802
2020-07-09,15690.000000,15732.650391,15531.150391,15548.700195,14776.922852,10453
2020-07-10,15561.000000,15650.000000,15500.000000,15512.599609,14742.612305,7374
2020-07-13,15512.000000,15650.000000,15450.000000,15493.000000,14723.986328,8464
2020-07-14,15452.000000,15560.000000,15201.000000,15248.349609,14491.479492,12806
2020-07-15,15339.000000,15420.000000,15175.000000,15212.250000,14457.170898,10240
2020-07-16,15250.000000,15599.000000,15177.549805,15536.549805,14765.374023,9717
2020-07-17,15546.000000,15743.549805,15225.000000,15262.750000,14505.165039,14329
2020-07-20,15398.799805,15398.799805,15201.250000,15231.799805,14475.750977,11764
2020-07-21,15260.000000,15366.700195,15000.000000,15014.799805,14269.521484,15044
2020-07-22,15051.000000,15199.000000,14900.000000,14937.450195,14196.010742,13732
2020-07-23,14975.000000,15622.500000,14975.000000,15528.849609,14758.057617,29168
2020-07-24,15498.000000,15524.299805,15100.000000,15136.650391,14385.324219,11824
2020-07-27,15224.299805,15224.299805,14933.000000,14947.799805,14205.846680,11891
2020-07-28,14975.000000,15172.000000,14871.799805,14895.150391,14155.810547,13601
2020-07-29,14950.000000,15032.700195,14840.000000,14853.599609,14116.323242,11859
2020-07-30,14965.000000,15025.000000,14811.000000,14905.799805,14165.933594,17781
2020-07-31,14905.000000,15661.650391,14905.000000,15536.349609,14765.184570,46382
2020-08-03,15600.000000,16265.000000,15500.000000,16009.099609,15214.467773,41738
2020-08-04,16212.549805,16449.949219,16000.000000,16376.450195,15563.584961,21760
2020-08-05,16414.449219,16786.000000,16100.000000,16247.200195,15440.750977,20826
2020-08-06,16265.000000,16400.000000,16055.549805,16154.500000,15352.652344,12023
2020-08-07,16248.549805,16298.700195,16079.049805,16199.000000,15394.942383,15324
2020-08-10,17198.000000,17350.000000,16900.000000,16973.300781,16130.810547,52747
2020-08-11,17005.000000,17200.000000,16500.000000,16618.650391,15793.763672,19111
2020-08-12,16618.650391,16799.949219,16256.549805,16683.050781,15854.967773,13801
2020-08-13,16800.000000,16872.500000,16600.000000,16672.849609,15845.272461,9794
2020-08-14,16674.000000,16750.000000,16257.450195,16468.900391,15651.446289,9765
2020-08-17,16570.000000,16830.000000,16475.000000,16675.050781,15847.364258,10045
2020-08-18,16800.000000,16825.000000,16560.000000,16590.800781,15767.295898,10920
2020-08-19,16800.000000,17060.000000,16600.000000,16866.500000,16029.311523,32226
2020-08-20,16901.900391,17099.000000,16850.000000,16867.900391,16030.643555,13122
2020-08-21,16930.000000,17064.000000,16774.300781,16840.250000,16004.365234,10502
2020-08-24,17000.000000,17049.000000,16851.000000,16974.449219,16131.900391,8949
2020-08-25,17100.000000,17100.000000,16895.000000,16898.650391,16059.864258,10095
2020-08-26,16902.000000,17200.000000,16800.099609,16944.000000,16102.964844,13488
2020-08-27,17250.000000,17332.000000,17006.000000,17065.099609,16218.052734,18991
2020-08-28,17132.000000,17194.800781,16780.000000,16816.050781,16116.417969,11894
2020-08-31,16820.000000,16934.150391,16000.000000,16377.099609,15830.345703,13024
2020-09-01,16375.000000,16500.000000,16116.049805,16402.750000,15855.141602,7899
2020-09-02,16400.000000,16460.000000,16205.000000,16390.000000,15842.815430,6368
2020-09-03,16499.000000,16650.000000,16280.750000,16444.500000,15895.497070,8111
2020-09-04,16200.000000,16700.000000,16200.000000,16541.949219,15989.692383,10275
2020-09-07,16555.000000,16720.000000,16300.000000,16486.000000,15935.610352,5594
2020-09-08,16500.000000,16799.000000,16355.200195,16723.000000,16164.697266,9927
2020-09-09,16500.000000,16720.000000,16303.000000,16631.449219,16076.204102,6526
2020-09-10,16584.750000,16781.449219,16480.000000,16526.099609,15974.372070,5670
2020-09-11,16734.949219,16898.000000,16450.099609,16819.250000,16257.734375,11023
2020-09-14,16898.000000,16898.000000,16475.000000,16516.150391,15964.754883,11509
2020-09-15,16620.000000,17050.000000,16466.150391,16895.599609,16331.535156,18596
2020-09-16,16999.949219,16999.949219,16485.750000,16525.099609,15973.404297,13865
2020-09-17,16587.099609,16770.000000,16344.049805,16441.300781,15892.404297,11463
2020-09-18,16480.000000,16690.900391,16441.300781,16506.150391,15955.088867,9247
2020-09-21,16511.050781,16800.000000,15660.000000,15890.150391,15359.653320,23230
2020-09-22,15900.000000,16132.000000,15539.950195,15943.099609,15410.834961,18111
2020-09-23,16181.000000,16290.000000,15755.000000,15988.349609,15454.575195,4112
2020-09-24,15899.000000,16194.950195,15720.099609,15982.900391,15449.307617,7319
2020-09-25,15950.000000,16441.000000,15950.000000,16237.750000,15695.649414,6765
2020-09-28,16315.150391,16499.949219,16168.000000,16318.200195,15773.412109,6713
2020-09-29,16443.650391,16510.099609,16111.599609,16402.000000,15854.414063,7072
2020-09-30,16365.000000,16500.000000,16235.349609,16486.949219,15936.527344,6371
2020-10-01,16470.000000,16595.000000,16325.000000,16384.900391,15837.886719,6133
2020-10-05,16406.000000,16575.000000,15970.099609,15991.599609,15457.715820,13278
2020-10-06,16173.450195,16173.450195,15900.000000,15975.349609,15442.008789,7377
2020-10-07,15972.000000,16200.000000,15955.000000,16004.500000,15470.185547,6556
2020-10-08,16022.000000,16100.000000,15900.000000,16058.799805,15522.673828,5715
2020-10-09,16138.000000,16300.000000,16000.000000,16036.049805,15500.681641,5092
2020-10-12,16120.000000,16187.000000,16050.799805,16110.299805,15572.454102,4751
2020-10-13,16171.150391,16300.000000,16080.000000,16253.200195,15710.583008,5300
2020-10-14,16160.000000,16230.099609,15950.000000,16004.200195,15469.896484,4072
2020-10-15,16065.000000,16230.049805,15901.000000,15957.450195,15424.707031,7125
2020-10-16,15970.000000,16180.799805,15902.099609,16031.450195,15496.236328,4671
2020-10-19,16000.000000,16167.750000,15759.950195,15808.349609,15280.583984,8056
2020-10-20,15890.000000,15890.099609,15731.000000,15796.049805,15268.695313,18997
2020-10-21,15843.500000,16020.099609,15715.750000,15885.150391,15354.819336,4699
2020-10-22,15990.000000,15990.000000,15750.000000,15799.349609,15271.883789,3081
2020-10-23,15790.000000,15961.049805,15588.049805,15624.599609,15102.968750,6950
2020-10-26,15650.000000,15750.000000,15490.000000,15562.000000,15042.458008,5810
2020-10-27,15560.000000,15679.299805,15510.000000,15552.400391,15033.180664,10467
2020-10-28,15550.000000,15605.099609,15235.000000,15327.049805,14815.352539,13579
2020-10-29,15320.000000,15320.000000,15125.000000,15159.900391,14653.782227,10799
2020-10-30,15250.000000,15435.000000,15197.599609,15298.150391,14787.417969,9232
2020-11-02,15300.000000,15550.000000,15150.000000,15512.000000,14994.128906,6686
2020-11-03,15499.599609,15900.000000,15400.000000,15811.549805,15283.677734,9330
2020-11-04,15844.000000,15900.000000,15750.200195,15864.750000,15335.101563,3640
2020-11-05,15860.000000,15979.950195,15750.000000,15775.049805,15248.395508,5085
2020-11-06,15800.000000,15998.500000,15780.000000,15897.799805,15367.048828,4116
2020-11-09,16000.000000,16050.000000,15450.000000,15530.250000,15011.768555,13401
2020-11-10,15688.000000,15688.000000,15400.000000,15504.549805,14986.926758,7282
2020-11-11,15555.000000,15648.900391,15365.000000,15420.750000,14905.923828,12430
2020-11-12,15420.000000,15509.750000,15275.099609,15303.700195,14792.783203,12910
2020-11-13,15390.000000,15450.000000,15315.000000,15367.000000,14853.969727,7685
2020-11-14,15400.000000,15625.000000,15400.000000,15595.549805,15074.887695,2958
2020-11-17,15550.000000,15550.000000,15250.000000,15280.150391,14770.017578,15913
2020-11-18,15349.000000,15425.000000,15050.000000,15096.200195,14592.210938,15922
2020-11-19,15100.000000,15299.000000,15100.000000,15238.650391,14729.904297,9473
2020-11-20,15298.650391,15360.000000,15200.000000,15344.549805,14832.268555,8136
2020-11-23,15400.000000,15450.000000,15169.650391,15197.599609,14690.223633,19703
2020-11-24,15205.000000,15475.000000,15205.000000,15297.650391,14786.935547,17108
2020-11-25,15386.250000,15424.000000,15300.000000,15395.000000,14881.033203,6300
2020-11-26,15450.000000,15450.000000,15306.000000,15354.150391,14841.548828,15162
2020-11-27,15419.450195,15439.950195,15320.000000,15399.049805,14884.948242,5110
2020-12-01,15425.000000,15504.950195,15350.000000,15398.599609,14884.512695,11889
2020-12-02,15450.000000,15450.000000,15133.049805,15215.200195,14707.237305,14017
2020-12-03,15215.250000,15380.000000,15215.000000,15291.099609,14780.602539,7908
2020-12-04,15398.500000,15399.000000,15235.000000,15247.049805,14738.023438,14739
2020-12-07,15250.000000,15330.000000,15230.000000,15293.049805,14782.487305,16214
2020-12-08,15300.000000,15500.000000,15280.099609,15389.849609,14876.056641,27356
2020-12-09,15480.000000,15480.000000,15350.000000,15399.349609,14885.237305,7754
2020-12-10,15399.000000,15699.950195,15250.000000,15568.299805,15048.548828,18274
2020-12-11,15739.900391,16255.500000,15700.000000,16087.549805,15550.462891,58533
2020-12-14,16250.000000,16699.900391,16201.000000,16504.900391,15953.879883,44723
2020-12-15,16600.000000,16695.000000,16300.000000,16379.200195,15832.375977,18840
2020-12-16,16451.000000,16599.000000,16202.000000,16276.599609,15733.201172,19505
2020-12-17,16382.000000,16385.550781,16005.000000,16096.250000,15558.873047,20331
2020-12-18,16200.000000,16268.000000,15910.000000,16178.099609,15637.990234,18119
2020-12-21,16170.000000,16270.000000,15700.000000,15848.250000,15319.151367,21030
2020-12-22,15726.000000,15938.099609,15351.000000,15510.099609,14992.291016,29551
2020-12-23,15643.500000,15900.000000,15526.000000,15777.349609,15250.618164,17990
2020-12-24,15940.000000,15940.000000,15600.000000,15727.400391,15202.336914,13290
2020-12-28,15843.650391,15940.000000,15657.950195,15697.700195,15173.628906,16355
2020-12-29,15777.700195,15899.900391,15600.000000,15701.900391,15177.689453,9933
2020-12-30,15800.000000,15840.049805,15600.000000,15628.400391,15106.642578,11997
2020-12-31,15650.000000,15899.000000,15635.049805,15769.099609,15242.644531,11865
2021-01-01,15800.000000,15856.299805,15698.000000,15746.000000,15220.317383,22888
2021-01-04,15793.750000,15862.900391,15630.900391,15668.049805,15144.967773,16723
2021-01-05,15668.000000,15839.900391,15551.900391,15605.700195,15084.699219,22730
2021-01-06,15689.250000,15800.000000,15483.549805,15550.950195,15031.777344,15681
2021-01-07,15664.299805,15700.000000,15400.000000,15435.950195,14920.617188,19630
2021-01-08,15549.900391,15699.950195,15445.049805,15496.049805,14978.709961,13199
2021-01-11,15520.000000,15650.000000,15415.000000,15483.150391,14966.241211,32292
2021-01-12,15566.849609,15566.849609,15383.000000,15405.400391,14891.087891,21062
2021-01-13,15450.700195,15505.000000,14925.000000,15001.549805,14500.719727,40084
2021-01-14,15100.000000,15198.400391,14992.099609,15003.500000,14502.604492,26752
2021-01-15,15076.150391,15140.000000,14922.000000,14996.049805,14495.402344,17186
2021-01-18,15074.000000,15074.000000,14730.000000,14748.650391,14256.262695,23904
2021-01-19,14844.650391,14922.000000,14568.000000,14601.700195,14114.218750,27878
2021-01-20,14645.000000,14720.000000,14325.000000,14397.200195,13916.545898,39316
2021-01-21,14508.849609,14647.950195,14411.200195,14487.799805,14004.121094,28348
2021-01-22,14549.000000,14569.950195,14350.000000,14399.900391,13919.157227,17701
2021-01-25,14539.549805,14588.599609,14399.900391,14546.650391,14061.006836,13183
2021-01-27,14600.000000,14667.000000,14403.099609,14527.000000,14042.012695,23458
2021-01-28,14550.000000,14618.150391,14348.950195,14576.049805,14089.423828,9956
2021-01-29,14600.000000,14640.650391,14100.000000,14222.049805,13747.244141,29267
2021-02-01,14358.849609,14472.349609,14215.049805,14299.500000,13822.108398,18605
2021-02-02,14350.000000,14462.000000,13959.799805,14093.849609,13623.323242,56037
2021-02-03,14199.849609,14600.000000,14094.000000,14432.099609,13950.280273,23496
2021-02-04,14575.000000,14586.900391,14360.000000,14488.200195,14004.508789,33793
2021-02-05,14542.500000,14550.000000,14405.000000,14477.750000,13994.407227,22721
2021-02-08,14560.000000,14589.000000,14260.450195,14500.599609,14016.493164,29673
2021-02-09,14600.000000,14995.000000,14510.000000,14634.799805,14146.213867,38323
2021-02-10,14630.000000,14630.000000,14291.049805,14371.500000,13891.703125,39275
2021-02-11,14400.500000,14456.299805,14311.250000,14434.549805,13952.648438,18914
2021-02-12,14400.000000,14460.000000,14375.000000,14439.099609,13957.046875,12309
2021-02-15,14469.099609,14599.000000,14400.000000,14448.950195,13966.569336,13660
2021-02-16,14484.750000,14739.000000,14465.000000,14700.700195,14209.914063,23617
2021-02-17,14710.700195,14760.450195,14485.200195,14651.549805,14162.404297,16801
2021-02-18,14649.000000,14949.000000,14555.799805,14918.799805,14420.732422,14887
2021-02-19,14950.000000,14950.000000,14650.000000,14716.299805,14224.992188,9407
2021-02-22,14780.000000,14789.650391,14485.049805,14637.200195,14148.533203,12942
2021-02-23,14705.000000,14748.900391,14454.500000,14471.299805,13988.171875,11319
2021-02-24,14548.099609,14717.500000,14477.000000,14591.599609,14104.455078,5329
2021-02-25,14591.599609,14688.450195,14270.049805,14352.549805,13873.385742,24900
2021-02-26,14352.549805,14484.099609,14228.000000,14389.450195,13909.055664,11859
2021-03-01,14450.000000,14520.000000,14250.000000,14497.750000,14013.739258,19828
2021-03-02,14550.000000,14685.750000,14450.000000,14531.599609,14046.459961,8953
2021-03-03,14630.000000,14844.000000,14537.650391,14613.900391,14126.011719,12011
2021-03-04,14613.900391,14855.000000,14590.000000,14689.349609,14198.942383,11316
2021-03-05,14700.000000,14865.549805,14700.000000,14754.799805,14262.208008,9970
2021-03-08,14770.049805,14850.049805,14625.150391,14759.700195,14266.943359,5777
2021-03-09,14760.000000,14800.000000,14644.000000,14687.549805,14197.202148,6839
2021-03-10,14687.549805,14750.000000,14600.000000,14668.150391,14178.450195,13903
2021-03-12,14689.400391,14718.900391,14503.299805,14616.250000,14128.282227,17952
2021-03-15,14625.000000,14650.000000,14435.000000,14535.799805,14050.519531,10603
2021-03-16,14530.000000,14800.000000,14300.000000,14771.799805,14278.639648,11455
2021-03-17,14825.000000,14825.000000,14540.000000,14731.400391,14239.588867,9390
2021-03-18,14725.000000,14783.200195,14400.000000,14484.799805,14001.221680,8180
2021-03-19,14470.000000,14860.000000,14314.150391,14794.950195,14301.017578,17230
2021-03-22,14855.000000,14855.000000,14500.000000,14646.500000,14157.522461,12736
2021-03-23,14699.000000,14848.000000,14600.049805,14811.549805,14317.062500,10124
2021-03-24,14820.000000,14930.000000,14683.900391,14852.799805,14356.935547,12291
